ID_Pedido,Data_Pedido,ID_Cliente,Segmento,Pais,Cidade,Estado,ID_Produto,Categoria,SubCategoria,Valor_Venda
PB-0580-085140,02/12/2022,YB-96566,Corporate,Canada,Vancouver,BC,XAJ-SQ-83272386,Technology,Phones,815.1
PZ-2010-276212,27/06/2021,LD-67969,Consumer,Canada,Calgary,AB,BMA-KF-86876532,Furniture,Chairs,95.36
TX-8468-950097,07/06/2022,UU-19712,Home Office,United States,New York,NY,PEO-VQ-84781891,Furniture,Bookcases,434.97
GE-8949-058077,30/01/2021,SK-95654,Home Office,Canada,Montreal,QC,KKD-QS-09494079,Technology,Machines,763.34
RR-4712-814429,25/08/2020,LV-40192,Corporate,United States,Houston,TX,ZHC-VF-27524372,Furniture,Bookcases,539.38
UW-9276-637239,26/08/2021,DZ-04102,Corporate,Canada,Vancouver,BC,QJH-BA-74783667,Furniture,Furnishings,477.86
PR-7658-018569,16/11/2022,PL-54414,Consumer,Canada,Vancouver,BC,UJA-RA-67393852,Office Supplies,Envelopes,70.27
MC-0618-175344,30/12/2020,QN-09109,Corporate,United States,Miami,FL,ZLH-SL-91119269,Furniture,Storage,154.52
RX-4717-465421,29/07/2022,QQ-06650,Home Office,Canada,Montreal,QC,PFG-JI-27173962,Technology,Copiers,909.82
UQ-3917-410119,01/02/2024,CQ-70720,Home Office,Brazil,Salvador,BA,TXF-EB-64256908,Office Supplies,Art,107.37
VR-1830-671985,08/11/2023,IV-46015,Home Office,United States,Miami,FL,QMT-SY-17432806,Office Supplies,Envelopes,75.67
PF-5717-320309,29/04/2021,IZ-61847,Home Office,United States,Los Angeles,CA,HNZ-PQ-70050506,Furniture,Furnishings,396.56
EN-7829-310270,13/11/2024,OD-03202,Corporate,United States,Los Angeles,CA,HFM-ZN-41792911,Furniture,Storage,477.24
UY-1365-651982,18/04/2022,EH-30925,Home Office,Canada,Calgary,AB,PLC-IG-42625827,Office Supplies,Envelopes,105.12
AS-2071-002194,14/08/2023,HC-72324,Corporate,Canada,Vancouver,BC,NFO-YT-63290927,Furniture,Tables,322.9
WI-6083-318195,18/05/2023,DM-83734,Corporate,Canada,Ottawa,ON,PXS-NB-12772200,Furniture,Bookcases,593.24
FG-5970-108220,23/07/2022,LU-11379,Corporate,Brazil,Curitiba,PR,PVA-MY-63531531,Furniture,Tables,301.76
LY-1797-062397,18/04/2022,RM-52735,Consumer,United States,Los Angeles,CA,DDA-KW-52090421,Office Supplies,Art,141.8
AH-3492-929831,05/05/2023,RA-73977,Home Office,United States,Miami,FL,JKA-AC-63356939,Office Supplies,Binders,95.09
PF-7806-867177,04/10/2020,WS-80632,Corporate,United States,Miami,FL,VLB-DD-31074279,Office Supplies,Envelopes,88.12
SB-6257-016580,06/08/2021,YR-49893,Home Office,Canada,Toronto,ON,YXD-NC-19508501,Furniture,Tables,570.33
HP-5281-832538,12/07/2023,WR-79335,Consumer,Canada,Montreal,QC,FGH-HE-86401557,Technology,Phones,909.98
ZL-8479-513711,10/12/2024,HS-41124,Home Office,United States,New York,NY,RII-EW-27238046,Technology,Phones,764.32
LV-7043-103856,29/12/2023,CD-57988,Home Office,United States,Los Angeles,CA,XSX-DJ-49242437,Office Supplies,Binders,146.7
KP-4729-284222,04/06/2023,CQ-10592,Consumer,Brazil,Belo Horizonte,MG,XCI-KI-52380552,Office Supplies,Art,47.05
GV-1067-275208,25/12/2022,ZK-47492,Consumer,United States,Houston,TX,TBZ-NO-75170281,Furniture,Furnishings,582.97
MB-5150-939834,18/03/2024,ZM-18718,Home Office,United States,Miami,FL,JTB-XY-75998056,Furniture,Tables,507.77
VA-0455-478137,04/08/2023,IL-74266,Home Office,Brazil,São Paulo,SP,ELW-YF-91234785,Office Supplies,Supplies,114.42
YS-6462-879232,22/06/2020,TF-87049,Corporate,Canada,Vancouver,BC,OOE-HP-87300244,Technology,Accessories,814.54
VX-6273-014719,12/11/2022,OR-97964,Home Office,Brazil,Salvador,BA,LDJ-UD-71589042,Office Supplies,Envelopes,92.7
HO-5204-565044,27/07/2021,MW-18321,Corporate,United States,New York,NY,ILW-JA-28554451,Office Supplies,Supplies,79.56
GO-8457-652132,01/08/2021,TJ-38988,Corporate,Brazil,São Paulo,SP,WTS-XI-16711207,Office Supplies,Supplies,24.91
SO-9852-401322,06/03/2024,BS-42321,Home Office,United States,Houston,TX,CYQ-GL-11076031,Office Supplies,Envelopes,38.45
NL-7140-140119,03/12/2020,JV-32501,Corporate,United States,Los Angeles,CA,GKE-GL-49552893,Office Supplies,Binders,144.2
TE-8334-280138,15/07/2020,LW-59271,Home Office,Brazil,Salvador,BA,HDH-HI-66383615,Office Supplies,Supplies,94.62
DM-5480-157164,20/08/2024,SB-47386,Consumer,United States,Chicago,IL,ZCH-QR-31752071,Technology,Copiers,1005.47
VM-1266-912153,21/02/2021,UF-96136,Home Office,United States,New York,NY,ZFG-RJ-49946579,Technology,Phones,912.56
EF-1147-732010,14/04/2024,JT-02695,Corporate,Canada,Calgary,AB,SQF-FG-99118773,Furniture,Furnishings,232.11
UY-8588-006167,23/08/2022,JQ-77002,Home Office,United States,Los Angeles,CA,WHK-RF-42762467,Furniture,Furnishings,502.2
FL-8977-828064,16/02/2025,DB-69545,Home Office,United States,Los Angeles,CA,YGB-WW-90255905,Furniture,Chairs,442.83
HV-5033-349114,03/12/2023,DQ-20850,Consumer,United States,Houston,TX,BUY-KY-69864079,Technology,Machines,630.39
NT-9171-357852,28/02/2023,IN-56371,Consumer,Canada,Vancouver,BC,VFT-LG-44049639,Office Supplies,Art,121.86
GZ-4198-763514,14/04/2023,AZ-46853,Consumer,Canada,Calgary,AB,LKF-NQ-49878208,Furniture,Tables,388.35
JP-4896-908357,23/05/2024,EO-24665,Home Office,Canada,Montreal,QC,ZPH-JM-36442493,Technology,Machines,667.84
RI-3477-866032,27/08/2020,PC-04482,Corporate,Brazil,Belo Horizonte,MG,AXQ-QF-70015941,Office Supplies,Art,92.86
FF-2319-818984,18/10/2023,LV-39155,Consumer,Brazil,Salvador,BA,RCA-QL-63632123,Furniture,Tables,401.63
YJ-7851-586734,22/11/2020,PM-57540,Home Office,Canada,Calgary,AB,ZRH-IP-00348645,Office Supplies,Binders,66.2
CO-6064-413432,07/03/2024,XF-56041,Corporate,United States,New York,NY,EWA-MU-76561248,Technology,Phones,783.02
OT-5700-272063,28/01/2025,PH-59112,Home Office,United States,Chicago,IL,LRL-UZ-29657724,Technology,Machines,768.37
BJ-3165-266930,25/10/2022,QS-93173,Home Office,Canada,Calgary,AB,FXK-KH-20696942,Office Supplies,Binders,74.89
VF-8677-133344,15/07/2020,NS-62639,Corporate,Canada,Vancouver,BC,PNC-PX-36262044,Furniture,Furnishings,469.91
VM-7107-256366,18/05/2025,DV-41180,Home Office,Canada,Montreal,QC,GNY-TZ-37599004,Furniture,Chairs,432.77
DI-2809-242875,29/07/2023,QH-15862,Home Office,Canada,Calgary,AB,QNW-QH-50274564,Office Supplies,Envelopes,94.96
DO-6257-287032,30/01/2023,TD-20742,Consumer,Brazil,Rio de Janeiro,RJ,DFH-UJ-61707587,Furniture,Storage,453.82
NL-5134-228499,21/06/2021,EP-08926,Consumer,United States,New York,NY,LGU-JB-71504165,Furniture,Furnishings,524.73
UU-7774-905097,08/02/2021,UZ-92304,Corporate,Brazil,Salvador,BA,LPX-ZF-01896164,Office Supplies,Supplies,107.88
VZ-3266-421476,04/08/2020,XG-49251,Home Office,United States,Miami,FL,BFW-BZ-37767499,Technology,Accessories,615.36
PR-9266-108573,21/07/2023,SD-27881,Corporate,United States,New York,NY,HBS-KD-61742243,Technology,Copiers,804.33
QW-1081-866179,07/02/2025,HV-49180,Home Office,United States,New York,NY,ULU-DW-72260164,Office Supplies,Paper,111.96
BI-9452-321941,30/03/2024,KP-00610,Consumer,United States,Houston,TX,XSR-SR-77697499,Office Supplies,Binders,52.82
NE-4122-031030,12/10/2023,FT-23683,Home Office,Canada,Montreal,QC,VSC-FE-72760122,Technology,Machines,940.1
GO-7933-496050,01/08/2020,UJ-66799,Corporate,Brazil,Salvador,BA,RFO-TD-40767899,Furniture,Chairs,275.92
FN-0695-814671,29/11/2024,SU-57602,Home Office,United States,New York,NY,RVM-TQ-37573839,Furniture,Furnishings,445.29
SV-2466-572934,27/05/2024,KM-17223,Corporate,Brazil,São Paulo,SP,DBW-QW-71674338,Furniture,Tables,495.97
JO-2801-561931,07/10/2021,XJ-74550,Consumer,Canada,Vancouver,BC,WHG-YN-42891077,Technology,Accessories,808.72
TC-8081-213524,14/04/2021,VI-87125,Consumer,Canada,Vancouver,BC,SGK-FR-13760375,Office Supplies,Paper,138.88
AD-6532-863266,03/08/2023,XA-85072,Corporate,Canada,Toronto,ON,DZW-CQ-81155626,Furniture,Tables,431.11
AR-9084-668455,13/09/2021,PN-89267,Consumer,Canada,Montreal,QC,FCI-VY-89975634,Furniture,Chairs,261.76
WO-8843-188485,28/06/2021,QP-20089,Corporate,Brazil,São Paulo,SP,WHD-WP-46810548,Furniture,Furnishings,560.7
MO-7490-753998,24/06/2021,TY-54492,Consumer,United States,New York,NY,DGJ-TB-83158935,Office Supplies,Binders,67.71
RH-1106-273715,04/12/2023,QL-69886,Home Office,Brazil,Salvador,BA,IFT-DI-76776228,Furniture,Chairs,381.03
MA-8137-702851,13/10/2024,CH-11594,Corporate,United States,Houston,TX,BYJ-JY-21545447,Technology,Phones,676.05
EC-0443-270185,03/01/2024,CV-67949,Consumer,United States,Miami,FL,QCJ-UU-67922877,Technology,Phones,820.03
VR-9966-365807,06/03/2021,JP-12094,Corporate,Canada,Ottawa,ON,KHM-WE-18139890,Office Supplies,Binders,88.94
FZ-0182-043397,10/09/2024,CF-89569,Corporate,Brazil,Salvador,BA,YQF-HG-05626085,Office Supplies,Binders,96.72
DN-2422-412462,10/01/2025,YG-52004,Consumer,United States,Houston,TX,MPW-ML-52654610,Furniture,Storage,372.42
AE-7886-140578,06/06/2022,RJ-70630,Consumer,Canada,Vancouver,BC,CFO-GN-91382496,Furniture,Storage,446.98
DN-5823-868700,18/08/2021,RM-42007,Home Office,Canada,Ottawa,ON,KVI-KE-46539840,Technology,Machines,660.57
ZU-1612-846398,23/12/2022,QU-54743,Home Office,United States,Miami,FL,MEA-AR-53795020,Office Supplies,Envelopes,98.81
RH-6876-811807,23/11/2021,LX-56956,Corporate,Canada,Ottawa,ON,VBW-RR-01753703,Furniture,Chairs,356.08
FT-3194-337504,18/06/2023,HR-93036,Home Office,Canada,Ottawa,ON,KLE-LI-98728399,Furniture,Bookcases,410.09
QR-2493-843089,21/12/2020,UB-87060,Corporate,United States,Los Angeles,CA,WCU-OD-64187758,Office Supplies,Envelopes,131.15
ZB-6875-063519,13/10/2022,KV-36133,Home Office,United States,Houston,TX,ZOV-QP-41107609,Furniture,Storage,490.54
CW-7350-583199,03/05/2021,DC-17911,Home Office,United States,Chicago,IL,NOB-EG-65120704,Office Supplies,Art,49.02
YQ-8046-619639,22/11/2020,YB-90767,Consumer,Brazil,Salvador,BA,LMG-GA-99150785,Furniture,Chairs,447.05
CL-9392-845679,28/12/2020,TL-32002,Consumer,Brazil,Salvador,BA,ETM-VS-68549822,Technology,Machines,320.63
WM-0892-038806,22/07/2023,QE-33153,Consumer,Brazil,Curitiba,PR,AVK-GD-79599594,Technology,Machines,437.99
VX-7303-379337,11/10/2020,AX-56362,Corporate,Canada,Toronto,ON,CMO-LW-01508124,Office Supplies,Envelopes,87.78
JP-0033-423425,25/06/2023,GB-23024,Corporate,Canada,Toronto,ON,XZX-QK-26153473,Technology,Machines,767.68
SX-9611-223386,25/11/2024,WN-59630,Home Office,United States,New York,NY,OYR-IG-93842530,Technology,Accessories,911.79
XF-7317-912868,21/05/2025,HS-87255,Consumer,Brazil,Salvador,BA,NOM-CP-77749690,Furniture,Storage,489.56
IW-3466-925481,15/10/2023,OL-14785,Consumer,Canada,Montreal,QC,BAX-ZF-07895677,Office Supplies,Supplies,44.87
SG-4602-734151,11/02/2023,GH-88143,Home Office,Brazil,Salvador,BA,QTV-XR-15083535,Technology,Phones,1024.55
ZL-3928-404456,02/10/2022,OO-07826,Consumer,Canada,Montreal,QC,VYF-UM-37389877,Furniture,Storage,509.68
TV-6377-805292,25/01/2024,AB-07553,Corporate,Canada,Montreal,QC,IJV-KO-68459090,Office Supplies,Binders,122.76
VK-6636-186371,19/04/2025,RJ-74121,Home Office,Brazil,Rio de Janeiro,RJ,YSN-OS-20970231,Technology,Copiers,547.71
KH-1705-802566,17/11/2024,YN-28671,Home Office,Brazil,Rio de Janeiro,RJ,TLM-GT-23467299,Technology,Phones,430.35
VK-4302-716938,27/04/2024,VF-77790,Consumer,Brazil,Curitiba,PR,PLN-UB-47546926,Office Supplies,Envelopes,141.5
SQ-6291-603248,24/04/2024,HX-13768,Consumer,United States,Chicago,IL,NGC-DB-11856724,Office Supplies,Art,117.0
TI-7656-360041,15/01/2021,FJ-57771,Home Office,Canada,Montreal,QC,MGL-SH-37274220,Technology,Phones,480.82
TC-6210-427523,19/12/2024,PQ-83708,Consumer,Brazil,Rio de Janeiro,RJ,XYX-MP-16470900,Technology,Phones,592.9
OG-3310-600531,09/08/2023,GU-22068,Corporate,Canada,Toronto,ON,HON-GW-58393866,Office Supplies,Envelopes,22.5
QR-2065-063731,03/03/2023,AT-95013,Corporate,United States,Miami,FL,MUO-SY-97189241,Office Supplies,Art,128.61
YG-5257-150997,20/07/2021,BN-38903,Consumer,Brazil,Curitiba,PR,IXF-SM-14363910,Office Supplies,Envelopes,70.5
PY-6303-975245,16/09/2021,OU-08640,Home Office,Brazil,Belo Horizonte,MG,MYH-UL-55338033,Technology,Copiers,501.16
LL-0171-302321,07/03/2024,BU-83381,Consumer,Canada,Montreal,QC,PTS-KC-74233629,Furniture,Bookcases,243.38
GN-4715-662776,17/02/2022,BF-62706,Consumer,Canada,Toronto,ON,DTD-SY-49828246,Furniture,Storage,420.03
AG-9715-273230,14/03/2025,VX-57666,Corporate,Brazil,Rio de Janeiro,RJ,YKK-MW-67491601,Office Supplies,Art,103.99
EC-4587-506633,17/02/2024,DR-50249,Corporate,Brazil,São Paulo,SP,XFP-TY-24399201,Technology,Copiers,941.76
IQ-9183-626448,20/10/2023,GO-69461,Corporate,Brazil,Rio de Janeiro,RJ,KFA-GE-95243640,Technology,Accessories,967.26
FL-8646-225223,22/12/2023,LM-81793,Home Office,Canada,Ottawa,ON,OKF-SF-02346791,Office Supplies,Binders,111.94
AD-1415-093771,19/08/2023,NH-40901,Corporate,United States,New York,NY,MBV-XR-06984775,Furniture,Bookcases,400.15
AD-5356-690551,03/05/2023,HR-62091,Home Office,Brazil,Belo Horizonte,MG,AOU-BO-35797863,Office Supplies,Supplies,92.4
BE-0573-976915,26/06/2023,TJ-16493,Corporate,United States,Houston,TX,RJD-KC-89802714,Furniture,Bookcases,416.24
KU-7833-321160,27/05/2021,QH-64347,Consumer,Brazil,Belo Horizonte,MG,EPV-YT-28715399,Technology,Copiers,530.57
VV-8633-414111,31/08/2023,IU-93195,Consumer,Canada,Montreal,QC,YBU-XX-69040983,Office Supplies,Binders,156.71
JS-8993-160875,29/06/2021,SJ-37729,Home Office,Brazil,Salvador,BA,EON-FS-09548149,Office Supplies,Supplies,63.07
QK-0523-302764,16/08/2023,RE-08656,Corporate,Brazil,Salvador,BA,SJZ-GI-56618443,Technology,Machines,734.31
JN-9047-292774,03/03/2023,GR-33059,Consumer,Brazil,Belo Horizonte,MG,LDH-GP-26620157,Furniture,Furnishings,220.32
TS-9626-301367,19/04/2023,PY-92617,Home Office,Canada,Toronto,ON,FPQ-GO-47501111,Technology,Accessories,772.54
PS-9997-419267,12/08/2020,UE-64921,Home Office,United States,Chicago,IL,FEH-LI-82606888,Technology,Accessories,261.78
CI-3129-208751,22/06/2021,QW-93218,Consumer,Brazil,São Paulo,SP,BQA-PT-01184582,Office Supplies,Paper,80.05
MI-8487-297585,23/10/2020,CM-83103,Consumer,Brazil,Curitiba,PR,WRI-UN-24329839,Technology,Phones,659.89
RB-1844-626714,04/01/2024,OS-28314,Corporate,Brazil,Salvador,BA,UYB-YB-35989262,Technology,Copiers,459.86
XV-1418-186151,10/07/2022,GY-42340,Home Office,Canada,Ottawa,ON,ZFG-HW-36112849,Technology,Machines,1098.71
WZ-4849-102562,14/04/2025,LI-88967,Consumer,Canada,Montreal,QC,VRD-UO-40822269,Office Supplies,Binders,114.57
RB-3967-275784,27/07/2023,AX-83414,Home Office,United States,Houston,TX,DFV-SJ-51113129,Office Supplies,Art,67.12
AN-0682-778816,11/08/2024,PV-30685,Corporate,Canada,Toronto,ON,LEX-IG-89097283,Technology,Phones,851.89
XH-0676-251538,04/06/2023,NA-44744,Corporate,United States,Houston,TX,FDW-AN-96348079,Furniture,Chairs,455.71
GB-5451-052650,02/05/2024,JA-73188,Consumer,United States,Chicago,IL,XTX-BL-17024376,Technology,Phones,802.1
TM-4177-225605,24/12/2024,ZA-13402,Home Office,Canada,Ottawa,ON,FJF-ZR-50237416,Office Supplies,Envelopes,101.26
WG-5686-211022,02/07/2021,MV-03056,Home Office,Canada,Ottawa,ON,PNJ-UG-06744716,Furniture,Bookcases,465.85
NL-3414-363718,03/01/2022,IZ-39231,Corporate,Canada,Vancouver,BC,FDY-AH-04326093,Technology,Copiers,828.38
HR-3356-708604,10/01/2023,UD-54563,Consumer,Canada,Vancouver,BC,RMG-BL-20005347,Office Supplies,Binders,71.26
XV-7554-110825,25/07/2022,PP-59895,Home Office,United States,New York,NY,HCL-PM-43961129,Technology,Accessories,720.9
UJ-7118-954738,22/01/2022,TQ-02368,Home Office,Brazil,Rio de Janeiro,RJ,AHG-YB-85571617,Office Supplies,Envelopes,71.87
RI-9424-090367,02/11/2021,YJ-81278,Home Office,Canada,Ottawa,ON,KNL-SA-66943202,Furniture,Storage,386.04
KO-7884-434481,12/10/2024,OJ-08340,Corporate,United States,Chicago,IL,APW-OM-42403381,Office Supplies,Art,83.54
OA-5184-269450,23/07/2023,BI-53424,Consumer,Canada,Ottawa,ON,OUR-NL-91649837,Technology,Machines,447.36
DL-2736-527172,13/10/2023,PS-23972,Consumer,Brazil,Belo Horizonte,MG,JEB-PD-04226931,Technology,Copiers,696.62
AW-1820-916601,04/11/2023,JO-02314,Home Office,United States,Chicago,IL,IEW-KC-90018513,Technology,Accessories,511.04
BC-4572-308481,21/10/2021,AJ-18418,Home Office,United States,New York,NY,PSO-RY-03036625,Technology,Accessories,800.78
HX-7213-145195,17/05/2021,BH-10922,Home Office,United States,Chicago,IL,WGR-FQ-59262494,Technology,Copiers,728.18
EH-4102-252677,23/07/2023,UI-96421,Home Office,Brazil,Curitiba,PR,MYO-VI-26557676,Furniture,Storage,405.94
YF-6687-887883,06/07/2022,SF-96893,Home Office,Canada,Calgary,AB,IHD-WX-35030587,Office Supplies,Paper,91.29
HS-4728-633302,08/08/2021,DS-26065,Consumer,Canada,Ottawa,ON,XJF-PE-19179202,Technology,Copiers,768.22
UV-9622-728476,10/07/2020,DP-70412,Consumer,Canada,Montreal,QC,RDJ-TQ-09282066,Office Supplies,Art,96.99
VN-8436-241862,14/04/2025,LV-69036,Corporate,Brazil,Rio de Janeiro,RJ,KDZ-XP-89177566,Office Supplies,Paper,113.26
SK-3411-159503,11/01/2024,AW-81139,Consumer,Brazil,Rio de Janeiro,RJ,KKC-KY-43830341,Furniture,Storage,375.28
MU-0051-405468,14/07/2024,AV-65215,Home Office,Brazil,Curitiba,PR,LCS-KJ-81820967,Technology,Phones,728.3
XV-1133-228898,10/05/2024,NB-72545,Home Office,Canada,Montreal,QC,KOF-GZ-06339912,Furniture,Furnishings,310.55
KE-2481-717524,18/07/2020,EL-49551,Consumer,United States,Los Angeles,CA,FCX-SZ-74747219,Furniture,Furnishings,380.19
GC-9275-895516,24/11/2023,SJ-40903,Consumer,Brazil,Salvador,BA,EOY-DQ-02146296,Office Supplies,Art,99.48
XB-5778-711216,19/03/2021,VM-36515,Corporate,Canada,Vancouver,BC,JEJ-ON-73714708,Technology,Machines,486.4
NB-9096-056730,21/02/2023,JE-64421,Consumer,Canada,Calgary,AB,QQL-DF-46147683,Technology,Accessories,628.73
SB-5423-567782,24/01/2024,YM-59608,Consumer,United States,Houston,TX,JDJ-FU-31992550,Office Supplies,Supplies,138.13
NV-6480-727910,20/05/2021,YN-36829,Corporate,United States,Houston,TX,TTG-HS-53390550,Office Supplies,Supplies,99.09
LD-7665-586851,30/08/2024,KI-65289,Consumer,Canada,Calgary,AB,ZGF-PB-66464911,Furniture,Furnishings,557.84
AN-1798-178904,01/12/2023,ME-37861,Consumer,Brazil,Belo Horizonte,MG,GSR-QQ-15766053,Technology,Copiers,488.01
VM-6306-000258,13/01/2023,PJ-55296,Consumer,United States,Miami,FL,OYU-LZ-63960962,Technology,Phones,810.47
WO-8263-128196,15/02/2023,FF-48253,Consumer,United States,New York,NY,FKY-BV-06092098,Office Supplies,Envelopes,41.67
XQ-7523-343836,12/07/2021,OL-04120,Corporate,Canada,Vancouver,BC,QLF-EF-11791124,Furniture,Tables,380.22
RA-3617-061713,29/06/2023,TA-65722,Consumer,United States,Chicago,IL,NMI-AK-29901557,Office Supplies,Binders,150.24
NX-4139-080882,09/11/2024,OF-13052,Corporate,United States,Miami,FL,PSD-VZ-24473158,Furniture,Bookcases,348.56
LY-6863-423461,20/08/2024,BC-94237,Consumer,Brazil,Belo Horizonte,MG,BMK-WX-69459196,Furniture,Storage,436.99
WZ-7208-496498,18/12/2020,YL-01256,Consumer,Brazil,Belo Horizonte,MG,HAU-SA-53135525,Furniture,Chairs,387.04
NH-3795-381649,20/03/2023,ZQ-31849,Home Office,United States,Houston,TX,DZF-FC-19665533,Furniture,Bookcases,461.68
KB-6117-295963,02/10/2022,SI-40907,Consumer,United States,Miami,FL,EGZ-AU-60880501,Furniture,Chairs,284.41
ZT-4556-185790,24/12/2022,GB-77159,Consumer,United States,Los Angeles,CA,KFM-UZ-30021563,Technology,Copiers,917.94
VS-8004-010414,23/07/2023,LD-96422,Consumer,Brazil,Belo Horizonte,MG,HHP-KE-12529671,Office Supplies,Binders,105.67
PQ-4573-144158,02/08/2024,NA-31170,Corporate,Brazil,Rio de Janeiro,RJ,LWH-GU-37637153,Technology,Copiers,877.36
GM-7281-235679,26/01/2023,KR-63146,Corporate,Brazil,São Paulo,SP,BDL-RB-49127113,Technology,Phones,602.74
JZ-8754-181563,20/06/2024,CR-86850,Home Office,Canada,Ottawa,ON,ZLM-RH-51066343,Furniture,Tables,438.72
KR-8610-313100,13/08/2024,ON-31814,Consumer,United States,Houston,TX,KYN-WO-66613473,Technology,Machines,716.88
KU-9401-289743,13/11/2022,JA-12257,Corporate,Brazil,Curitiba,PR,RWA-MW-76502412,Furniture,Chairs,415.56
OH-9073-710094,13/06/2024,TZ-82211,Consumer,Canada,Montreal,QC,XDA-WT-57758474,Technology,Phones,469.7
QJ-8971-480263,04/04/2023,VS-57039,Consumer,United States,Houston,TX,ORI-CH-65313614,Technology,Copiers,989.33
LH-4556-964430,27/11/2021,KY-59167,Home Office,United States,Chicago,IL,HSN-JQ-54107272,Furniture,Storage,527.22
LH-4741-407034,20/10/2021,WQ-07406,Consumer,Brazil,Belo Horizonte,MG,JFT-RJ-00425488,Technology,Phones,741.96
BZ-6914-307536,03/02/2022,LK-14494,Consumer,Canada,Montreal,QC,JMT-TF-65923426,Furniture,Storage,288.97
SU-9782-661287,12/12/2022,DA-85756,Home Office,Canada,Montreal,QC,NTY-PL-67080612,Furniture,Bookcases,295.34
QA-5298-940626,10/10/2024,DR-78701,Home Office,Canada,Calgary,AB,DHV-LR-15914975,Furniture,Tables,487.02
OT-0382-872324,06/10/2024,EA-07931,Consumer,Brazil,Salvador,BA,EBG-CZ-29181331,Office Supplies,Paper,107.01
QN-1467-238497,21/11/2020,JV-16202,Consumer,Brazil,Rio de Janeiro,RJ,SQG-LF-32883774,Office Supplies,Art,154.21
DH-4661-766204,18/07/2023,CP-96094,Home Office,Canada,Calgary,AB,AKW-GG-97052774,Office Supplies,Art,83.09
DT-5868-122595,18/03/2022,PE-24461,Corporate,Brazil,Rio de Janeiro,RJ,ISU-LL-67929884,Office Supplies,Binders,99.36
FR-9961-002311,19/05/2023,LU-75331,Corporate,Canada,Montreal,QC,VEC-WX-66109410,Furniture,Storage,578.4
QF-2517-629833,01/09/2020,BH-74332,Home Office,United States,Houston,TX,AXX-AK-31901302,Office Supplies,Envelopes,142.3
WW-1528-733978,25/01/2025,BO-98217,Corporate,United States,Los Angeles,CA,HFO-DM-61912841,Technology,Copiers,612.18
EI-5034-465124,06/01/2025,TZ-93898,Corporate,United States,Miami,FL,CVA-QM-90819740,Furniture,Bookcases,583.54
NS-0238-503719,07/04/2023,VN-05169,Home Office,Brazil,Salvador,BA,FGO-PW-18724010,Furniture,Furnishings,373.76
RR-7430-003896,02/02/2024,XY-08706,Consumer,United States,Chicago,IL,NXW-MV-26682171,Furniture,Storage,449.01
CZ-0331-903689,18/02/2024,IC-03010,Corporate,Canada,Montreal,QC,IMZ-EQ-24055934,Office Supplies,Supplies,49.62
XX-1148-375374,17/06/2021,US-84384,Consumer,Canada,Calgary,AB,RFN-IH-88105697,Technology,Copiers,549.91
HB-4831-520377,19/05/2022,YT-70449,Consumer,United States,Houston,TX,YCC-ON-10496706,Technology,Machines,731.5
