ID_Pedido,Data_Pedido,ID_Cliente,Segmento,Pais,Cidade,Estado,ID_Produto,Categoria,SubCategoria,Valor_Venda
UN-2023-971728,30/03/2023,CL-91885,Home Office,United States,Los Angeles,CA,PROD-31697,Furniture,Tables,479.87
UN-2024-809217,02/12/2023,CL-41133,Home Office,United States,New York,NY,PROD-68222,Office Supplies,Labels,121.06
UN-1988-424500,12/07/2022,CL-71474,Corporate,United States,Houston,TX,PROD-35430,Furniture,Tables,307.96
CA-2023-906814,08/10/2021,CL-46932,Home Office,Canada,Ottawa,ON,PROD-60052,Office Supplies,Storage,142.63
CA-1996-940181,02/05/2021,CL-89254,Corporate,Canada,Calgary,AB,PROD-28140,Furniture,Tables,347.93
BR-2002-845957,29/09/2020,CL-77621,Corporate,Brazil,Salvador,BA,PROD-26341,Office Supplies,Binders,182.87
BR-1983-638289,23/04/2022,CL-29313,Consumer,Brazil,Rio de Janeiro,RJ,PROD-67340,Office Supplies,Storage,180.95
BR-1993-535050,01/05/2024,CL-16980,Home Office,Brazil,Salvador,BA,PROD-61964,Office Supplies,Binders,98.59
UN-2024-493124,05/01/2023,CL-39430,Corporate,United States,Los Angeles,CA,PROD-13694,Office Supplies,Binders,104.99
BR-1985-140163,09/05/2022,CL-47601,Home Office,Brazil,Belo Horizonte,MG,PROD-71925,Furniture,Tables,131.38
BR-2014-183074,13/08/2020,CL-12490,Consumer,Brazil,Salvador,BA,PROD-43544,Office Supplies,Binders,122.33
BR-1997-216587,22/01/2022,CL-47762,Corporate,Brazil,Curitiba,PR,PROD-41147,Technology,Machines,707.84
BR-1988-769989,17/03/2023,CL-91633,Consumer,Brazil,São Paulo,SP,PROD-69914,Furniture,Furnishings,392.73
BR-2022-762652,02/01/2021,CL-77551,Consumer,Brazil,Salvador,BA,PROD-85372,Technology,Phones,729.6
CA-1993-101640,16/10/2022,CL-90584,Consumer,Canada,Vancouver,BC,PROD-56244,Office Supplies,Storage,137.38
CA-1997-648913,30/09/2024,CL-57265,Home Office,Canada,Calgary,AB,PROD-18870,Furniture,Chairs,412.69
CA-1992-509420,22/12/2024,CL-71621,Home Office,Canada,Ottawa,ON,PROD-15706,Technology,Phones,512.38
UN-1977-474440,25/08/2020,CL-18855,Consumer,United States,Chicago,IL,PROD-55193,Office Supplies,Binders,45.85
CA-1982-239890,21/08/2022,CL-15811,Home Office,Canada,Toronto,ON,PROD-56176,Technology,Copiers,584.12
UN-1988-829168,09/05/2025,CL-72722,Consumer,United States,Los Angeles,CA,PROD-92802,Technology,Machines,360.33
BR-1977-138780,27/09/2020,CL-48462,Consumer,Brazil,São Paulo,SP,PROD-36422,Technology,Machines,860.09
BR-1993-640418,11/02/2024,CL-62196,Corporate,Brazil,São Paulo,SP,PROD-81176,Office Supplies,Labels,107.71
UN-1999-400009,31/01/2023,CL-56789,Home Office,United States,New York,NY,PROD-16265,Technology,Accessories,161.03
UN-1977-558176,06/10/2024,CL-62431,Corporate,United States,Chicago,IL,PROD-67637,Furniture,Bookcases,237.24
UN-2009-485191,10/09/2023,CL-78062,Consumer,United States,Los Angeles,CA,PROD-44959,Office Supplies,Storage,16.15
CA-1987-731718,12/01/2022,CL-33652,Corporate,Canada,Calgary,AB,PROD-81496,Furniture,Furnishings,298.33
UN-2018-793024,16/10/2020,CL-48750,Corporate,United States,New York,NY,PROD-50173,Furniture,Bookcases,319.91
CA-1970-468623,15/02/2024,CL-68606,Home Office,Canada,Calgary,AB,PROD-15551,Furniture,Furnishings,412.37
UN-2024-770532,02/11/2024,CL-17518,Home Office,United States,Miami,FL,PROD-19835,Office Supplies,Labels,80.1
CA-2016-132653,29/12/2024,CL-28714,Home Office,Canada,Calgary,AB,PROD-89635,Office Supplies,Paper,62.32
UN-1994-347459,03/02/2022,CL-94562,Corporate,United States,New York,NY,PROD-58015,Furniture,Chairs,195.78
UN-1974-812048,31/01/2024,CL-68972,Corporate,United States,Miami,FL,PROD-58623,Furniture,Tables,234.38
UN-2012-655178,23/03/2023,CL-58096,Corporate,United States,New York,NY,PROD-62171,Technology,Accessories,487.25
CA-2015-127172,01/02/2023,CL-34385,Home Office,Canada,Montreal,QC,PROD-75410,Furniture,Chairs,314.77
UN-2018-912609,23/06/2021,CL-44116,Consumer,United States,Miami,FL,PROD-68493,Furniture,Bookcases,263.56
CA-2004-309902,21/12/2022,CL-26074,Consumer,Canada,Montreal,QC,PROD-27790,Technology,Machines,159.36
UN-2015-192055,17/01/2023,CL-99381,Home Office,United States,Los Angeles,CA,PROD-51889,Technology,Machines,445.4
UN-1992-414527,21/11/2023,CL-30644,Consumer,United States,New York,NY,PROD-93584,Technology,Copiers,583.51
UN-2017-310743,03/11/2023,CL-28202,Corporate,United States,Miami,FL,PROD-41029,Furniture,Chairs,224.04
BR-2007-590110,06/12/2022,CL-82305,Home Office,Brazil,Belo Horizonte,MG,PROD-27009,Technology,Copiers,607.7
BR-1983-851759,01/07/2021,CL-72739,Corporate,Brazil,São Paulo,SP,PROD-78903,Office Supplies,Storage,55.53
UN-2015-432427,29/12/2023,CL-94192,Corporate,United States,Miami,FL,PROD-19720,Furniture,Tables,283.55
UN-2016-969325,22/08/2023,CL-82260,Home Office,United States,Miami,FL,PROD-93859,Office Supplies,Paper,175.88
BR-2011-971776,23/11/2021,CL-26274,Consumer,Brazil,Rio de Janeiro,RJ,PROD-77908,Office Supplies,Binders,63.69
UN-1990-843788,04/04/2025,CL-39552,Home Office,United States,Los Angeles,CA,PROD-55353,Furniture,Bookcases,392.96
UN-2007-765905,14/11/2023,CL-82199,Consumer,United States,New York,NY,PROD-45972,Office Supplies,Paper,133.21
CA-1990-626986,02/06/2020,CL-94015,Home Office,Canada,Montreal,QC,PROD-32103,Technology,Phones,530.82
CA-1984-983456,09/11/2022,CL-83874,Consumer,Canada,Vancouver,BC,PROD-15399,Furniture,Bookcases,332.33
BR-2023-782759,27/01/2024,CL-37631,Corporate,Brazil,São Paulo,SP,PROD-84991,Technology,Copiers,561.75
CA-2011-773088,07/05/2025,CL-49596,Consumer,Canada,Toronto,ON,PROD-73300,Office Supplies,Labels,88.05
CA-2001-176517,27/02/2023,CL-17852,Corporate,Canada,Calgary,AB,PROD-30719,Office Supplies,Storage,57.63
UN-2000-456717,04/03/2024,CL-89516,Corporate,United States,Houston,TX,PROD-28830,Office Supplies,Paper,57.41
CA-2004-518084,26/03/2022,CL-27139,Home Office,Canada,Montreal,QC,PROD-58567,Technology,Copiers,508.35
CA-2024-589131,10/06/2024,CL-26059,Corporate,Canada,Toronto,ON,PROD-45058,Office Supplies,Paper,21.62
BR-2014-404309,10/11/2021,CL-60351,Corporate,Brazil,Rio de Janeiro,RJ,PROD-90658,Furniture,Chairs,284.32
BR-1989-299055,19/02/2021,CL-30885,Home Office,Brazil,Rio de Janeiro,RJ,PROD-75308,Office Supplies,Labels,117.09
UN-2015-124302,19/10/2024,CL-21802,Home Office,United States,Houston,TX,PROD-61543,Office Supplies,Storage,101.62
UN-1976-151021,08/04/2023,CL-16624,Corporate,United States,Los Angeles,CA,PROD-46877,Furniture,Bookcases,277.8
CA-2015-988324,31/05/2022,CL-24089,Consumer,Canada,Calgary,AB,PROD-66482,Office Supplies,Binders,62.45
UN-1985-147440,21/01/2023,CL-62505,Home Office,United States,Chicago,IL,PROD-16705,Office Supplies,Labels,99.65
CA-1980-177103,09/02/2022,CL-60639,Corporate,Canada,Vancouver,BC,PROD-76093,Office Supplies,Labels,143.97
CA-1973-234913,15/08/2020,CL-22672,Corporate,Canada,Montreal,QC,PROD-61629,Technology,Phones,414.26
UN-2002-308727,01/07/2022,CL-88966,Corporate,United States,Miami,FL,PROD-76731,Office Supplies,Paper,97.35
CA-2000-243693,13/01/2021,CL-53652,Home Office,Canada,Toronto,ON,PROD-72094,Furniture,Chairs,225.36
UN-2012-443897,10/12/2023,CL-90356,Consumer,United States,Los Angeles,CA,PROD-51750,Technology,Accessories,406.97
UN-1983-722565,24/04/2025,CL-54089,Home Office,United States,Miami,FL,PROD-76494,Technology,Copiers,552.95
CA-2003-597960,06/09/2023,CL-12180,Corporate,Canada,Calgary,AB,PROD-58281,Technology,Copiers,902.17
CA-1986-935457,25/10/2023,CL-92478,Home Office,Canada,Toronto,ON,PROD-13492,Office Supplies,Labels,105.59
UN-2014-856442,02/09/2021,CL-16731,Corporate,United States,Chicago,IL,PROD-86483,Technology,Accessories,585.86
BR-2021-254954,18/06/2020,CL-99224,Consumer,Brazil,Curitiba,PR,PROD-41745,Technology,Machines,556.4
CA-2022-562462,28/04/2021,CL-51116,Consumer,Canada,Toronto,ON,PROD-64890,Furniture,Chairs,232.4
UN-1984-989587,12/01/2024,CL-18163,Home Office,United States,Los Angeles,CA,PROD-28098,Office Supplies,Storage,57.46
BR-2024-651002,29/11/2021,CL-59391,Consumer,Brazil,Curitiba,PR,PROD-51124,Office Supplies,Storage,85.84
UN-2001-808699,27/10/2024,CL-99226,Home Office,United States,Miami,FL,PROD-94319,Office Supplies,Labels,12.26
UN-2007-358494,04/11/2020,CL-46569,Corporate,United States,Miami,FL,PROD-83149,Office Supplies,Paper,135.83
BR-1978-823769,15/07/2022,CL-74094,Corporate,Brazil,Belo Horizonte,MG,PROD-51555,Office Supplies,Paper,158.52
UN-1979-401769,19/04/2024,CL-25974,Home Office,United States,Miami,FL,PROD-85166,Technology,Copiers,397.67
CA-2015-910616,14/05/2024,CL-29198,Consumer,Canada,Calgary,AB,PROD-48070,Office Supplies,Labels,3.6
UN-2008-787836,07/12/2024,CL-43612,Consumer,United States,New York,NY,PROD-72793,Office Supplies,Storage,152.86
BR-2021-243941,11/02/2023,CL-24316,Home Office,Brazil,Curitiba,PR,PROD-90698,Office Supplies,Labels,46.88
CA-2011-802371,07/03/2024,CL-79604,Home Office,Canada,Vancouver,BC,PROD-39579,Furniture,Chairs,313.23
BR-1999-446337,16/09/2024,CL-71918,Home Office,Brazil,São Paulo,SP,PROD-23178,Furniture,Furnishings,115.66
BR-2000-526673,28/01/2025,CL-95575,Corporate,Brazil,São Paulo,SP,PROD-72350,Technology,Accessories,848.31
CA-2020-399279,08/10/2021,CL-94659,Consumer,Canada,Vancouver,BC,PROD-17754,Office Supplies,Labels,85.64
CA-2000-283568,14/06/2024,CL-64773,Consumer,Canada,Ottawa,ON,PROD-33040,Furniture,Chairs,417.46
UN-2021-139286,15/08/2022,CL-11214,Home Office,United States,Houston,TX,PROD-49110,Furniture,Bookcases,174.6
CA-2013-576419,09/07/2022,CL-94058,Home Office,Canada,Toronto,ON,PROD-81211,Office Supplies,Labels,101.33
UN-2022-386090,10/10/2022,CL-35272,Corporate,United States,Los Angeles,CA,PROD-24764,Technology,Machines,446.03
BR-2002-853504,06/11/2024,CL-34405,Home Office,Brazil,Salvador,BA,PROD-11846,Technology,Copiers,549.89
UN-1988-284019,14/06/2022,CL-90079,Corporate,United States,Chicago,IL,PROD-93719,Technology,Accessories,659.85
UN-1975-520304,27/02/2024,CL-97720,Consumer,United States,Miami,FL,PROD-22502,Office Supplies,Binders,124.09
BR-1985-107161,05/11/2022,CL-44181,Consumer,Brazil,Salvador,BA,PROD-60275,Office Supplies,Paper,75.76
UN-1992-710754,23/09/2022,CL-85088,Corporate,United States,Chicago,IL,PROD-11498,Office Supplies,Labels,157.01
CA-2006-165142,19/02/2023,CL-97528,Corporate,Canada,Montreal,QC,PROD-25495,Technology,Accessories,272.39
UN-1979-823821,06/02/2021,CL-25389,Corporate,United States,Los Angeles,CA,PROD-93717,Office Supplies,Labels,103.51
UN-1985-240057,12/09/2021,CL-72676,Corporate,United States,Miami,FL,PROD-30078,Furniture,Tables,399.7
CA-2017-836038,04/09/2023,CL-81989,Home Office,Canada,Ottawa,ON,PROD-71712,Office Supplies,Storage,1.0
CA-2018-651033,18/09/2021,CL-68556,Home Office,Canada,Vancouver,BC,PROD-79228,Furniture,Chairs,352.66
UN-1974-164758,27/03/2022,CL-81781,Consumer,United States,New York,NY,PROD-76255,Technology,Phones,635.08
CA-1997-444056,11/12/2023,CL-78202,Consumer,Canada,Ottawa,ON,PROD-67912,Furniture,Tables,338.05
CA-2006-195359,26/03/2023,CL-76895,Consumer,Canada,Vancouver,BC,PROD-68390,Technology,Machines,584.91
UN-1998-578987,18/05/2024,CL-83912,Home Office,United States,Los Angeles,CA,PROD-17567,Technology,Machines,666.71
UN-1984-515182,11/12/2020,CL-43352,Home Office,United States,Chicago,IL,PROD-10395,Technology,Phones,539.82
BR-1996-544278,28/12/2023,CL-55158,Home Office,Brazil,Curitiba,PR,PROD-18357,Furniture,Chairs,290.41
BR-2017-401036,20/05/2025,CL-63591,Consumer,Brazil,São Paulo,SP,PROD-33590,Office Supplies,Binders,105.39
CA-2022-570325,31/07/2020,CL-59479,Consumer,Canada,Calgary,AB,PROD-59236,Office Supplies,Storage,173.25
CA-1995-224395,24/04/2025,CL-33392,Corporate,Canada,Ottawa,ON,PROD-80419,Furniture,Bookcases,180.31
CA-1970-975373,21/06/2024,CL-10455,Corporate,Canada,Vancouver,BC,PROD-12979,Technology,Accessories,512.76
UN-1990-963355,29/05/2023,CL-40102,Corporate,United States,Miami,FL,PROD-42441,Office Supplies,Storage,81.36
UN-1998-860242,25/09/2023,CL-24790,Home Office,United States,Los Angeles,CA,PROD-14222,Office Supplies,Paper,160.96
UN-2020-316092,29/12/2024,CL-18819,Home Office,United States,Miami,FL,PROD-23224,Furniture,Tables,198.37
BR-2024-356622,22/01/2025,CL-15798,Corporate,Brazil,Salvador,BA,PROD-62725,Technology,Phones,450.77
BR-2003-246942,17/04/2022,CL-76046,Consumer,Brazil,Curitiba,PR,PROD-47914,Furniture,Chairs,329.63
CA-1988-348411,13/04/2022,CL-49552,Home Office,Canada,Ottawa,ON,PROD-28777,Office Supplies,Labels,1.0
CA-2003-388519,15/02/2024,CL-17989,Home Office,Canada,Vancouver,BC,PROD-82970,Office Supplies,Labels,114.92
CA-1996-682851,30/08/2020,CL-74962,Corporate,Canada,Vancouver,BC,PROD-16145,Technology,Machines,708.18
CA-2015-830132,11/04/2023,CL-64568,Consumer,Canada,Calgary,AB,PROD-63511,Technology,Copiers,197.91
UN-2019-352673,09/11/2023,CL-39536,Home Office,United States,Houston,TX,PROD-49418,Furniture,Furnishings,295.72
BR-2001-536740,26/10/2021,CL-83044,Consumer,Brazil,Salvador,BA,PROD-79467,Furniture,Furnishings,459.66
UN-2012-446305,02/07/2021,CL-94765,Corporate,United States,Los Angeles,CA,PROD-20363,Office Supplies,Paper,171.34
UN-1971-154040,16/12/2024,CL-45187,Home Office,United States,New York,NY,PROD-59436,Technology,Accessories,571.6
CA-2010-297303,08/10/2023,CL-87015,Home Office,Canada,Ottawa,ON,PROD-98008,Furniture,Chairs,338.35
BR-2015-417915,20/03/2025,CL-12009,Consumer,Brazil,Salvador,BA,PROD-37762,Furniture,Bookcases,428.72
CA-1975-354377,24/08/2020,CL-89220,Corporate,Canada,Toronto,ON,PROD-36805,Technology,Machines,422.67
BR-1979-499152,23/01/2024,CL-71112,Home Office,Brazil,Curitiba,PR,PROD-79946,Office Supplies,Labels,117.24
UN-1982-637727,05/05/2024,CL-75179,Consumer,United States,Chicago,IL,PROD-71080,Office Supplies,Labels,98.86
CA-1987-488712,04/11/2020,CL-51015,Consumer,Canada,Calgary,AB,PROD-64254,Office Supplies,Paper,9.04
CA-1992-117007,22/08/2023,CL-44180,Home Office,Canada,Vancouver,BC,PROD-82523,Technology,Accessories,664.15
CA-2000-305721,20/03/2022,CL-53236,Corporate,Canada,Calgary,AB,PROD-40149,Office Supplies,Paper,91.49
CA-1992-369826,13/03/2023,CL-74044,Home Office,Canada,Vancouver,BC,PROD-94108,Office Supplies,Labels,111.22
UN-1988-277487,22/08/2023,CL-28344,Corporate,United States,Houston,TX,PROD-81636,Furniture,Bookcases,477.95
BR-1987-649395,01/01/2024,CL-14433,Home Office,Brazil,Curitiba,PR,PROD-19742,Technology,Phones,347.66
BR-2002-983472,10/02/2021,CL-92667,Consumer,Brazil,São Paulo,SP,PROD-40334,Office Supplies,Paper,153.31
CA-2020-630299,31/07/2020,CL-69770,Consumer,Canada,Vancouver,BC,PROD-58916,Furniture,Tables,579.17
CA-1973-116495,01/01/2025,CL-10866,Home Office,Canada,Ottawa,ON,PROD-79758,Office Supplies,Storage,106.69
UN-1985-661762,24/05/2023,CL-47576,Home Office,United States,New York,NY,PROD-12246,Furniture,Bookcases,184.12
CA-2023-200992,31/12/2020,CL-78732,Consumer,Canada,Calgary,AB,PROD-29516,Furniture,Chairs,174.19
BR-2021-954814,04/10/2020,CL-56457,Corporate,Brazil,Curitiba,PR,PROD-45038,Technology,Copiers,298.8
BR-1986-692447,05/09/2020,CL-41877,Corporate,Brazil,Belo Horizonte,MG,PROD-39603,Office Supplies,Storage,143.96
CA-1971-198042,10/02/2022,CL-63120,Corporate,Canada,Toronto,ON,PROD-59710,Technology,Phones,171.49
CA-1986-836986,17/09/2021,CL-32463,Corporate,Canada,Calgary,AB,PROD-20837,Furniture,Chairs,219.59
UN-2002-653815,28/06/2021,CL-15577,Consumer,United States,Chicago,IL,PROD-40115,Technology,Phones,709.46
CA-2008-148823,22/05/2021,CL-19744,Corporate,Canada,Ottawa,ON,PROD-99709,Office Supplies,Labels,147.43
CA-2001-288066,09/04/2022,CL-51220,Consumer,Canada,Ottawa,ON,PROD-12052,Technology,Phones,832.45
CA-2022-180674,06/08/2022,CL-49226,Home Office,Canada,Vancouver,BC,PROD-31292,Technology,Machines,538.89
BR-1981-502491,22/07/2023,CL-28343,Home Office,Brazil,Curitiba,PR,PROD-20279,Office Supplies,Labels,71.74
CA-2022-558320,22/05/2021,CL-40427,Corporate,Canada,Montreal,QC,PROD-19963,Furniture,Chairs,297.93
CA-1991-911131,22/10/2021,CL-52778,Home Office,Canada,Ottawa,ON,PROD-13883,Technology,Machines,535.77
UN-2009-473095,02/05/2021,CL-82487,Corporate,United States,Houston,TX,PROD-59207,Office Supplies,Paper,121.25
BR-1991-189856,19/08/2020,CL-91083,Consumer,Brazil,Curitiba,PR,PROD-48715,Technology,Machines,199.9
CA-2016-261712,24/04/2025,CL-59807,Consumer,Canada,Toronto,ON,PROD-93086,Furniture,Bookcases,220.45
CA-1996-211726,11/08/2023,CL-21995,Corporate,Canada,Calgary,AB,PROD-10680,Office Supplies,Labels,48.45
UN-1975-238943,07/02/2022,CL-21442,Corporate,United States,Chicago,IL,PROD-34561,Office Supplies,Binders,165.87
UN-1976-208310,25/06/2022,CL-13442,Corporate,United States,Miami,FL,PROD-21746,Technology,Machines,549.28
CA-2016-503951,24/12/2022,CL-11617,Corporate,Canada,Toronto,ON,PROD-48253,Technology,Copiers,28.96
UN-2024-699743,12/06/2021,CL-78302,Home Office,United States,New York,NY,PROD-32227,Technology,Accessories,779.1
UN-2023-415759,25/03/2025,CL-45180,Consumer,United States,Los Angeles,CA,PROD-74634,Furniture,Bookcases,419.55
BR-1993-541557,06/10/2020,CL-49289,Consumer,Brazil,Rio de Janeiro,RJ,PROD-73469,Office Supplies,Labels,219.16
UN-1999-722651,12/12/2024,CL-90828,Corporate,United States,Chicago,IL,PROD-35630,Furniture,Furnishings,292.14
BR-1974-514913,27/07/2023,CL-53544,Corporate,Brazil,Rio de Janeiro,RJ,PROD-91289,Office Supplies,Binders,109.05
UN-2014-955088,19/09/2024,CL-95332,Consumer,United States,Houston,TX,PROD-87908,Office Supplies,Storage,57.23
UN-1970-602278,27/04/2023,CL-51180,Corporate,United States,Chicago,IL,PROD-33283,Technology,Accessories,679.02
UN-2003-703853,28/12/2023,CL-41775,Corporate,United States,Chicago,IL,PROD-52714,Technology,Machines,314.41
UN-1999-691240,24/04/2021,CL-36188,Home Office,United States,Houston,TX,PROD-87624,Office Supplies,Binders,157.58
BR-2013-842776,01/07/2023,CL-37479,Corporate,Brazil,Curitiba,PR,PROD-67469,Furniture,Furnishings,339.01
CA-2018-245939,29/04/2024,CL-93012,Consumer,Canada,Toronto,ON,PROD-49692,Office Supplies,Storage,74.93
UN-1999-927406,19/09/2021,CL-59412,Corporate,United States,Los Angeles,CA,PROD-19694,Technology,Machines,489.51
CA-2019-660324,30/11/2021,CL-76402,Home Office,Canada,Calgary,AB,PROD-64827,Technology,Machines,476.24
BR-2014-214682,08/11/2024,CL-42536,Home Office,Brazil,Belo Horizonte,MG,PROD-96193,Technology,Phones,407.85
UN-2011-690579,18/09/2022,CL-94545,Home Office,United States,Los Angeles,CA,PROD-98797,Technology,Phones,834.02
UN-2022-111060,29/12/2024,CL-22924,Consumer,United States,Chicago,IL,PROD-43913,Office Supplies,Binders,86.86
CA-2001-567432,12/07/2024,CL-59036,Corporate,Canada,Ottawa,ON,PROD-61266,Technology,Accessories,245.83
CA-2019-461724,14/02/2024,CL-13219,Consumer,Canada,Ottawa,ON,PROD-73277,Technology,Accessories,130.66
UN-1991-971699,12/09/2022,CL-28569,Corporate,United States,Houston,TX,PROD-55656,Furniture,Chairs,290.64
UN-1975-465219,03/07/2022,CL-72411,Corporate,United States,Houston,TX,PROD-22795,Furniture,Furnishings,428.03
CA-2000-414849,15/10/2022,CL-15856,Consumer,Canada,Calgary,AB,PROD-25084,Office Supplies,Binders,114.59
UN-2021-876459,28/06/2022,CL-41970,Consumer,United States,New York,NY,PROD-77632,Technology,Accessories,301.5
CA-2008-584498,14/05/2024,CL-40389,Home Office,Canada,Vancouver,BC,PROD-63090,Office Supplies,Storage,118.6
BR-1992-514798,22/08/2023,CL-13826,Consumer,Brazil,Rio de Janeiro,RJ,PROD-90492,Technology,Machines,783.86
UN-2003-104666,29/08/2020,CL-38153,Corporate,United States,Miami,FL,PROD-36972,Office Supplies,Storage,122.98
CA-1982-938338,07/03/2023,CL-80371,Corporate,Canada,Toronto,ON,PROD-34505,Technology,Phones,714.27
UN-1984-375097,24/07/2024,CL-97910,Home Office,United States,Los Angeles,CA,PROD-74157,Office Supplies,Binders,154.9
CA-2024-741003,08/06/2023,CL-61451,Consumer,Canada,Montreal,QC,PROD-86939,Technology,Machines,495.02
UN-1993-953266,12/08/2022,CL-98288,Home Office,United States,Chicago,IL,PROD-48986,Office Supplies,Paper,70.39
CA-2010-428399,17/10/2022,CL-25448,Corporate,Canada,Toronto,ON,PROD-41270,Technology,Accessories,457.63
BR-2007-635638,07/10/2022,CL-60916,Home Office,Brazil,Rio de Janeiro,RJ,PROD-64819,Office Supplies,Paper,77.52
BR-2005-294776,02/07/2020,CL-73788,Home Office,Brazil,Curitiba,PR,PROD-93296,Office Supplies,Storage,74.8
CA-1975-613426,15/01/2022,CL-47858,Consumer,Canada,Vancouver,BC,PROD-28388,Technology,Accessories,725.58
UN-2019-476479,20/06/2022,CL-11256,Consumer,United States,Houston,TX,PROD-73518,Technology,Phones,682.15
BR-2003-529008,15/11/2023,CL-99744,Corporate,Brazil,Salvador,BA,PROD-74451,Technology,Machines,794.26
CA-2021-186686,19/02/2025,CL-84107,Consumer,Canada,Calgary,AB,PROD-14044,Office Supplies,Paper,53.01
UN-2016-663723,17/06/2022,CL-47836,Corporate,United States,New York,NY,PROD-32047,Office Supplies,Paper,184.61
CA-2013-700534,19/06/2024,CL-24969,Home Office,Canada,Calgary,AB,PROD-45112,Technology,Phones,789.56
UN-2000-672892,03/08/2024,CL-38644,Consumer,United States,Miami,FL,PROD-65725,Furniture,Furnishings,286.33
CA-1976-571578,24/07/2020,CL-44447,Consumer,Canada,Vancouver,BC,PROD-55688,Office Supplies,Binders,126.89
UN-1985-950083,02/12/2022,CL-87060,Home Office,United States,New York,NY,PROD-55957,Furniture,Tables,516.9
CA-2017-922974,09/11/2023,CL-37082,Consumer,Canada,Calgary,AB,PROD-37124,Furniture,Tables,345.2
